frame_count,1-h,1-s,1-v,condition,2-h,2-s,2-v,condition,3-h,3-s,3-v,conditon,4-h,4-s,4-v,condition,
2183,170,255,255,,170,255,255,,169,255,255,,0,255,255,,
2184,170,255,255,,169,255,255,,170,255,255,,0,255,255,,
2185,170,255,255,,169,255,255,,170,255,255,,0,255,255,,
2186,170,255,255,,171,255,255,,170,255,255,,0,255,255,,
2187,171,255,255,,171,255,255,,170,255,255,,0,255,255,,
2188,171,255,255,,172,255,255,,170,255,255,,0,255,255,,
2189,170,255,255,,171,255,255,,0,255,255,,0,255,255,,
2190,170,255,255,,171,255,255,,169,255,255,,0,255,255,,
2191,170,255,255,,169,255,255,,170,255,255,,0,255,255,,
2192,170,255,255,,169,255,255,,170,255,255,,0,255,255,,
2193,170,255,255,,168,255,255,,170,255,255,,0,255,255,,
2194,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2195,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2196,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2197,170,255,255,,169,255,255,,170,255,255,,0,255,255,,
2198,170,255,255,,169,255,255,,170,255,255,,0,255,255,,
2199,169,255,255,,169,255,255,,170,255,255,,90,255,255,,
2200,170,255,255,,169,255,255,,169,255,255,,90,255,255,,
2201,169,255,255,,169,255,255,,173,255,255,,0,255,255,,
2202,169,255,255,,169,255,255,,170,255,255,,0,255,255,,
2203,169,255,255,,169,255,255,,171,255,255,,0,255,255,,
2204,169,255,255,,169,255,255,,170,255,255,,0,255,255,,
2205,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
2206,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
2207,170,255,255,,171,255,255,,171,255,255,,109,255,255,,
2208,170,255,255,,170,255,255,,171,255,255,,0,255,255,,
2209,170,255,255,,171,255,255,,171,255,255,,109,255,255,,
2210,171,255,255,,170,255,255,,170,255,255,,0,255,255,,
2211,169,255,255,,170,255,255,,170,255,255,,120,255,255,,
2212,171,255,255,,170,255,255,,170,255,255,,0,255,255,,
2213,170,255,255,,170,255,255,,170,255,255,,90,255,255,,
2214,170,255,255,,170,255,255,,170,255,255,,90,255,255,,
2215,170,255,255,,170,255,255,,170,255,255,,115,255,255,,
2216,170,255,255,,170,255,255,,170,255,255,,115,255,255,,
2217,170,255,255,,170,255,255,,170,255,255,,115,255,255,,
2218,169,255,255,,171,255,255,,170,255,255,,115,255,255,,
2219,170,255,255,,170,255,255,,170,255,255,,115,255,255,,
2220,170,255,255,,170,255,255,,171,255,255,,120,255,255,,
2221,170,255,255,,170,255,255,,171,255,255,,120,255,255,,
2222,170,255,255,,170,255,255,,171,255,255,,120,255,255,,
2223,171,255,255,,170,255,255,,170,255,255,,105,255,255,,
2224,172,255,255,,170,255,255,,170,255,255,,90,255,255,,
2225,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2226,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2227,170,255,255,,170,255,255,,171,255,255,,0,255,255,,
2228,170,255,255,,170,255,255,,171,255,255,,0,255,255,,
2229,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2230,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2231,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
2232,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
2233,169,255,255,,170,255,255,,171,255,255,,0,255,255,,
2234,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
2235,169,255,255,,171,255,255,,170,255,255,,0,255,255,,
2236,168,255,255,,170,255,255,,170,255,255,,0,255,255,,
2237,168,255,255,,170,255,255,,169,255,255,,0,255,255,,
2238,171,255,255,,170,255,255,,170,255,255,,0,255,255,,
2239,169,255,255,,169,255,255,,170,255,255,,0,255,255,,
2240,169,255,255,,169,255,255,,170,255,255,,0,255,255,,
2241,169,255,255,,169,255,255,,171,255,255,,0,255,255,,
2242,170,255,255,,169,255,255,,170,255,255,,0,255,255,,
2243,169,255,255,,169,255,255,,0,255,255,,0,255,255,,
2244,169,255,255,,171,255,255,,170,255,255,,0,255,255,,
2245,171,255,255,,170,255,255,,169,255,255,,0,255,255,,
2246,169,255,255,,169,255,255,,169,255,255,,0,255,255,,
2247,170,255,255,,170,255,255,,169,255,255,,0,255,255,,
2248,170,255,255,,170,255,255,,169,255,255,,0,255,255,,
2249,169,255,255,,169,255,255,,170,255,255,,0,255,255,,
2250,169,255,255,,170,255,255,,169,255,255,,0,255,255,,
2251,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2252,170,255,255,,170,255,255,,169,255,255,,0,255,255,,
2253,170,255,255,,170,255,255,,171,255,255,,0,255,255,,
2254,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
2255,0,255,255,,170,255,255,,169,255,255,,0,255,255,,
2256,168,255,255,,170,255,255,,171,255,255,,0,255,255,,
2257,168,255,255,,170,255,255,,170,255,255,,0,255,255,,
2258,168,255,255,,169,255,255,,171,255,255,,0,255,255,,
2259,169,255,255,,169,255,255,,171,255,255,,0,255,255,,
2260,169,255,255,,169,255,255,,170,255,255,,0,255,255,,
2261,170,255,255,,169,255,255,,0,255,255,,0,255,255,,
2262,169,255,255,,169,255,255,,0,255,255,,0,255,255,,
2263,169,255,255,,169,255,255,,0,255,255,,0,255,255,,
2264,169,255,255,,169,255,255,,170,255,255,,0,255,255,,
2265,169,255,255,,169,255,255,,170,255,255,,0,255,255,,
2266,169,255,255,,169,255,255,,170,255,255,,0,255,255,,
2267,169,255,255,,169,255,255,,171,255,255,,0,255,255,,
2268,169,255,255,,169,255,255,,0,255,255,,0,255,255,,
2269,169,255,255,,169,255,255,,171,255,255,,0,255,255,,
2270,169,255,255,,169,255,255,,0,255,255,,0,255,255,,
2271,169,255,255,,169,255,255,,0,255,255,,0,255,255,,
2272,169,255,255,,169,255,255,,0,255,255,,0,255,255,,
2273,170,255,255,,169,255,255,,169,255,255,,0,255,255,,
2274,0,255,255,,169,255,255,,0,255,255,,0,255,255,,
2275,169,255,255,,169,255,255,,171,255,255,,0,255,255,,
2276,169,255,255,,169,255,255,,171,255,255,,0,255,255,,
2277,170,255,255,,169,255,255,,171,255,255,,0,255,255,,
2278,169,255,255,,169,255,255,,169,255,255,,0,255,255,,
2279,170,255,255,,169,255,255,,170,255,255,,0,255,255,,
2280,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
2281,168,255,255,,169,255,255,,170,255,255,,0,255,255,,
2282,169,255,255,,169,255,255,,170,255,255,,0,255,255,,
2283,169,255,255,,169,255,255,,170,255,255,,0,255,255,,
2284,169,255,255,,169,255,255,,169,255,255,,0,255,255,,
2285,170,255,255,,169,255,255,,170,255,255,,0,255,255,,
2286,169,255,255,,169,255,255,,170,255,255,,0,255,255,,
2287,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2288,170,255,255,,170,255,255,,169,255,255,,0,255,255,,
2289,171,255,255,,170,255,255,,170,255,255,,0,255,255,,
2290,170,255,255,,170,255,255,,169,255,255,,0,255,255,,
2291,170,255,255,,170,255,255,,169,255,255,,0,255,255,,
2292,170,255,255,,168,255,255,,0,255,255,,0,255,255,,
2293,170,255,255,,168,255,255,,0,255,255,,0,255,255,,
2294,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2295,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2296,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2297,170,255,255,,170,255,255,,169,255,255,,0,255,255,,
2298,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
2299,170,255,255,,169,255,255,,170,255,255,,0,0,255,,
2300,169,255,255,,170,255,255,,171,255,255,,90,255,255,,
2301,169,255,255,,170,255,255,,169,255,255,,0,255,255,,
2302,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2303,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2304,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2305,170,255,255,,170,255,255,,171,255,255,,0,255,255,,
2306,169,255,255,,169,255,255,,169,255,255,,0,255,255,,
2307,170,255,255,,169,255,255,,169,255,255,,0,255,255,,
2308,169,255,255,,169,255,255,,169,255,255,,0,255,255,,
2309,169,255,255,,170,255,255,,169,255,255,,0,255,255,,
2310,169,255,255,,169,255,255,,169,255,255,,0,255,255,,
2311,169,255,255,,168,255,255,,168,255,255,,0,255,255,,
2312,169,255,255,,168,255,255,,168,255,255,,0,255,255,,
2313,169,255,255,,168,255,255,,169,255,255,,0,255,255,,
2314,169,255,255,,169,255,255,,170,255,255,,0,0,255,,
2315,169,255,255,,169,255,255,,170,255,255,,0,255,255,,
2316,170,255,255,,169,255,255,,170,255,255,,0,255,255,,
2317,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2318,170,255,255,,170,255,255,,168,255,255,,0,255,255,,
2319,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2320,170,255,255,,169,255,255,,170,255,255,,0,0,255,,
2321,170,255,255,,169,255,255,,171,255,255,,0,255,255,,
2322,169,255,255,,170,255,255,,0,255,255,,0,255,255,,
2323,169,255,255,,170,255,255,,171,255,255,,0,255,255,,
2324,170,255,255,,170,255,255,,171,255,255,,0,255,255,,
2325,169,255,255,,170,255,255,,169,255,255,,0,255,255,,
2326,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
2327,169,255,255,,170,255,255,,170,255,255,,0,0,255,,
2328,170,255,255,,170,255,255,,170,255,255,,0,0,255,,
2329,170,255,255,,171,255,255,,171,255,255,,0,255,255,,
2330,170,255,255,,171,255,255,,171,255,255,,0,0,255,,
2331,170,255,255,,171,255,255,,171,255,255,,0,0,255,,
2332,170,255,255,,171,255,255,,171,255,255,,0,255,255,,
2333,170,255,255,,170,255,255,,171,255,255,,0,255,255,,
2334,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2335,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2336,170,255,255,,169,255,255,,171,255,255,,0,255,255,,
2337,170,255,255,,170,255,255,,169,255,255,,0,255,255,,
2338,170,255,255,,170,255,255,,171,255,255,,0,255,255,,
2339,170,255,255,,170,255,255,,171,255,255,,0,0,255,,
2340,170,255,255,,169,255,255,,170,255,255,,0,255,255,,
2341,170,255,255,,169,255,255,,170,255,255,,0,255,255,,
2342,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2343,169,255,255,,169,255,255,,171,255,255,,0,255,255,,
2344,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2345,170,255,255,,171,255,255,,172,255,255,,0,255,255,,
2346,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
2347,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
2348,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
2349,170,255,255,,171,255,255,,170,255,255,,0,255,255,,
2350,170,255,255,,171,255,255,,170,255,255,,0,255,255,,
2351,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2352,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2353,170,255,255,,171,255,255,,170,255,255,,0,255,255,,
2354,170,255,255,,168,255,255,,169,255,255,,0,255,255,,
2355,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
2356,170,255,255,,169,255,255,,170,255,255,,0,255,255,,
2357,170,255,255,,169,255,255,,169,255,255,,0,255,255,,
2358,169,255,255,,169,255,255,,169,255,255,,0,255,255,,
2359,169,255,255,,169,255,255,,169,255,255,,0,255,255,,
2360,169,255,255,,169,255,255,,169,255,255,,0,255,255,,
2361,169,255,255,,169,255,255,,169,255,255,,0,255,255,,
2362,169,255,255,,171,255,255,,169,255,255,,0,255,255,,
2363,171,255,255,,170,255,255,,171,255,255,,0,255,255,,
2364,170,255,255,,171,255,255,,171,255,255,,0,255,255,,
2365,170,255,255,,171,255,255,,170,255,255,,0,255,255,,
2366,169,255,255,,171,255,255,,169,255,255,,0,255,255,,
2367,169,255,255,,172,255,255,,170,255,255,,0,255,255,,
2368,170,255,255,,171,255,255,,170,255,255,,0,255,255,,
2369,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2370,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2371,171,255,255,,170,255,255,,170,255,255,,0,255,255,,
2372,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
2373,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2374,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2375,170,255,255,,171,255,255,,170,255,255,,0,255,255,,
2376,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2377,170,255,255,,170,255,255,,169,255,255,,0,255,255,,
2378,170,255,255,,169,255,255,,168,255,255,,171,255,255,,
2379,169,255,255,,169,255,255,,169,255,255,,171,255,255,,
2380,170,255,255,,169,255,255,,169,255,255,,171,255,255,,
2381,170,255,255,,169,255,255,,170,255,255,,171,255,255,,
2382,170,255,255,,169,255,255,,170,255,255,,171,255,255,,
2383,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
2384,170,255,255,,170,255,255,,0,255,255,,170,255,255,,
2385,170,255,255,,169,255,255,,170,255,255,,170,255,255,,
2386,169,255,255,,170,255,255,,0,255,255,,170,255,255,,
2387,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
2388,170,255,255,,168,255,255,,170,255,255,,170,255,255,,
2389,170,255,255,,169,255,255,,168,255,255,,170,255,255,,
2390,170,255,255,,171,255,255,,169,255,255,,169,255,255,,
2391,170,255,255,,170,255,255,,168,255,255,,170,255,255,,
2392,170,255,255,,171,255,255,,171,255,255,,170,255,255,,
2393,170,255,255,,171,255,255,,171,255,255,,169,255,255,,
2394,170,255,255,,170,255,255,,171,255,255,,169,255,255,,
2395,170,255,255,,169,255,255,,170,255,255,,169,255,255,,
2396,170,255,255,,170,255,255,,171,255,255,,169,255,255,,
2397,170,255,255,,171,255,255,,170,255,255,,169,255,255,,
2398,169,255,255,,171,255,255,,169,255,255,,169,255,255,,
2399,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
2400,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
2401,169,255,255,,169,255,255,,171,255,255,,169,255,255,,
2402,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
2403,170,255,255,,170,255,255,,170,255,255,,169,255,255,,
2404,170,255,255,,170,255,255,,170,255,255,,169,255,255,,
2405,170,255,255,,170,255,255,,170,255,255,,169,255,255,,
2406,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
2407,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
2408,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
2409,169,255,255,,168,255,255,,170,255,255,,169,255,255,,
2410,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
2411,168,255,255,,170,255,255,,171,255,255,,169,255,255,,
2412,168,255,255,,170,255,255,,170,255,255,,169,255,255,,
2413,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
2414,169,255,255,,171,255,255,,170,255,255,,170,255,255,,
2415,169,255,255,,170,255,255,,171,255,255,,169,255,255,,
2416,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
2417,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
2418,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
2419,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
2420,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
2421,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
2422,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
2423,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
2424,169,255,255,,170,255,255,,171,255,255,,169,255,255,,
2425,169,255,255,,170,255,255,,171,255,255,,169,255,255,,
2426,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
2427,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
2428,169,255,255,,171,255,255,,171,255,255,,169,255,255,,
2429,169,255,255,,170,255,255,,171,255,255,,169,255,255,,
2430,169,255,255,,170,255,255,,171,255,255,,169,255,255,,
2431,169,255,255,,169,255,255,,170,255,255,,170,255,255,,
2432,170,255,255,,169,255,255,,169,255,255,,170,255,255,,
2433,170,255,255,,169,255,255,,170,255,255,,169,255,255,,
2434,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
2435,169,255,255,,169,255,255,,169,255,255,,170,255,255,,
2436,169,255,255,,169,255,255,,169,255,255,,170,255,255,,
2437,169,255,255,,169,255,255,,169,255,255,,170,255,255,,
2438,169,255,255,,169,255,255,,169,255,255,,170,255,255,,
2439,169,255,255,,170,255,255,,169,255,255,,170,255,255,,
2440,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
2441,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
2442,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
2443,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
2444,170,255,255,,170,255,255,,169,255,255,,169,255,255,,
2445,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
2446,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
2447,169,255,255,,170,255,255,,169,255,255,,168,255,255,,
2448,169,255,255,,170,255,255,,169,255,255,,168,255,255,,
2449,169,255,255,,169,255,255,,169,255,255,,168,255,255,,
2450,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
2451,170,255,255,,169,255,255,,169,255,255,,170,255,255,,
2452,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
2453,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
2454,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
2455,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
2456,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
2457,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
2458,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
2459,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
2460,170,255,255,,170,255,255,,169,255,255,,170,255,255,,
2461,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
2462,169,255,255,,169,255,255,,169,255,255,,170,255,255,,
2463,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
2464,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
2465,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
2466,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
2467,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
2468,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
2469,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
2470,168,255,255,,169,255,255,,169,255,255,,169,255,255,,
2471,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
2472,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
2473,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
2474,169,255,255,,90,255,255,,170,255,255,,170,255,255,,
2475,169,255,255,,0,255,255,,170,255,255,,169,255,255,,
2476,169,255,255,,171,255,255,,170,255,255,,170,255,255,,
2477,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
2478,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
2479,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
2480,170,255,255,,169,255,255,,170,255,255,,170,255,255,,
2481,170,255,255,,169,255,255,,170,255,255,,170,255,255,,
2482,170,255,255,,169,255,255,,170,255,255,,171,255,255,,
2483,170,255,255,,170,255,255,,169,255,255,,168,255,255,,
2484,170,255,255,,170,255,255,,170,255,255,,168,255,255,,
2485,171,255,255,,170,255,255,,170,255,255,,168,255,255,,
2486,170,255,255,,170,255,255,,170,255,255,,168,255,255,,
2487,170,255,255,,170,255,255,,170,255,255,,168,255,255,,
2488,170,255,255,,170,255,255,,169,255,255,,168,255,255,,
2489,170,255,255,,170,255,255,,169,255,255,,168,255,255,,
2490,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
2491,171,255,255,,170,255,255,,169,255,255,,170,255,255,,
2492,170,255,255,,170,255,255,,169,255,255,,169,255,255,,
2493,169,255,255,,169,255,255,,169,255,255,,170,255,255,,
2494,170,255,255,,169,255,255,,169,255,255,,168,255,255,,
2495,169,255,255,,168,255,255,,170,255,255,,169,255,255,,
2496,170,255,255,,169,255,255,,169,255,255,,169,255,255,,
2497,170,255,255,,169,255,255,,169,255,255,,169,255,255,,
2498,170,255,255,,169,255,255,,169,255,255,,169,255,255,,
2499,170,255,255,,169,255,255,,169,255,255,,169,255,255,,
2500,170,255,255,,169,255,255,,169,255,255,,170,255,255,,
2501,170,255,255,,170,255,255,,169,255,255,,169,255,255,,
2502,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
2503,170,255,255,,169,255,255,,171,255,255,,170,255,255,,
2504,169,255,255,,169,255,255,,170,255,255,,169,255,255,,
2505,169,255,255,,171,255,255,,169,255,255,,170,255,255,,
2506,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
2507,170,255,255,,170,255,255,,169,255,255,,169,255,255,,
2508,170,255,255,,170,255,255,,169,255,255,,172,255,255,,
2509,169,255,255,,171,255,255,,171,255,255,,170,255,255,,
2510,169,255,255,,171,255,255,,170,255,255,,171,255,255,,
2511,169,255,255,,171,255,255,,169,255,255,,171,255,255,,
2512,169,255,255,,170,255,255,,171,255,255,,171,255,255,,
2513,170,255,255,,170,255,255,,171,255,255,,171,255,255,,
2514,170,255,255,,170,255,255,,168,255,255,,170,255,255,,
2515,170,255,255,,170,255,255,,169,255,255,,170,255,255,,
2516,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
2517,170,255,255,,170,255,255,,169,255,255,,170,255,255,,
2518,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
2519,170,255,255,,170,255,255,,169,255,255,,170,255,255,,
2520,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
2521,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
2522,170,255,255,,171,255,255,,170,255,255,,170,255,255,,
2523,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
2524,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
2525,170,255,255,,170,255,255,,170,255,255,,169,255,255,,
2526,170,255,255,,170,255,255,,171,255,255,,170,255,255,,
2527,169,255,255,,171,255,255,,171,255,255,,169,255,255,,
2528,170,255,255,,170,255,255,,169,255,255,,168,255,255,,
2529,170,255,255,,170,255,255,,170,255,255,,168,255,255,,
2530,170,255,255,,170,255,255,,170,255,255,,168,255,255,,
2531,170,255,255,,170,255,255,,169,255,255,,170,255,255,,
2532,169,255,255,,170,255,255,,170,255,255,,168,255,255,,
2533,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
2534,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
2535,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
2536,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
2537,170,255,255,,170,255,255,,169,255,255,,169,255,255,,
2538,170,255,255,,171,255,255,,169,255,255,,169,255,255,,
2539,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
2540,170,255,255,,170,255,255,,171,255,255,,168,255,255,,
2541,170,255,255,,171,255,255,,169,255,255,,169,255,255,,
